quantile,threshold_low,threshold_high,count_low,count_high,mean_low,mean_high,median_low,median_high,std_low,std_high,min_low,max_high
0.99,-0.04781805204779121,0.044601453806391876,60,60,-0.07301192941049862,0.06732941238887415,-0.05759906266399595,0.05748535435817337,0.04391591416540034,0.027578440680003723,-0.3333035878304347,0.1882360004561654
0.999,-0.1043425967666804,0.09655805238573976,6,6,-0.17229489873238993,0.13546746282512404,-0.13200243843502785,0.1357432000643548,0.08078112993147372,0.028448203497391026,-0.3333035878304347,0.1882360004561654
