Date,Adj Close,Close,High,Low,Open,Volume
2003-09-29,50.078956604003906,50.078956604003906,102.30000305175781,102.0999984741211,102.29000091552734,13600
2003-09-30,50.33871841430664,50.33871841430664,102.73999786376953,102.29000091552734,102.30000305175781,62600
2003-10-01,50.31422424316406,50.31422424316406,102.75,102.5999984741211,102.63999938964844,66300
2003-10-02,50.23577880859375,50.23577880859375,102.6500015258789,102.01000213623047,102.19999694824219,68900
2003-10-03,49.87308120727539,49.87308120727539,102.05000305175781,101.69999694824219,102.05000305175781,64500
2003-10-06,49.94660186767578,49.94660186767578,101.98999786376953,101.5999984741211,101.63999938964844,28700
2003-10-07,49.7750244140625,49.7750244140625,101.94000244140625,101.37999725341797,101.94000244140625,13000
2003-10-08,49.897560119628906,49.897560119628906,102.05000305175781,101.27999877929688,101.48999786376953,42700
2003-10-09,49.72108840942383,49.72108840942383,101.5,101.0999984741211,101.38999938964844,35900
2003-10-10,49.99561309814453,49.99561309814453,102.05000305175781,101.68000030517578,101.68000030517578,13500
2003-10-13,49.7750244140625,49.7750244140625,102.0999984741211,101.55000305175781,102.0,23700
2003-10-14,49.67703628540039,49.67703628540039,101.58999633789062,101.13999938964844,101.44000244140625,54300
2003-10-15,49.55448532104492,49.55448532104492,101.23999786376953,100.9000015258789,101.18000030517578,23100
2003-10-16,49.42213439941406,49.42213439941406,101.55000305175781,100.55000305175781,101.38999938964844,62300
2003-10-17,49.65740966796875,49.65740966796875,101.30999755859375,100.75,101.04000091552734,55600
2003-10-20,49.62796401977539,49.62796401977539,101.47000122070312,101.13999938964844,101.13999938964844,12900
2003-10-21,49.726009368896484,49.726009368896484,101.7300033569336,101.38999938964844,101.38999938964844,49000
2003-10-22,49.94660186767578,49.94660186767578,101.94999694824219,101.51000213623047,101.75,25400
2003-10-23,49.82404708862305,49.82404708862305,101.87000274658203,101.6500015258789,101.83999633789062,20700
2003-10-24,50.06917190551758,50.06917190551758,102.1500015258789,101.80000305175781,101.80000305175781,28200
2003-10-27,49.97109603881836,49.97109603881836,102.12000274658203,101.80000305175781,102.04000091552734,35400
2003-10-28,50.16714096069336,50.16714096069336,102.3499984741211,101.80000305175781,101.80000305175781,16600
