Date,Adj Close,Close,High,Low,Open,Volume
2003-09-29,49.58769989013672,49.58769989013672,102.30000305175781,102.0999984741211,102.29000091552734,13600
2003-09-30,49.84495162963867,49.84495162963867,102.73999786376953,102.29000091552734,102.30000305175781,62600
2003-10-01,49.820674896240234,49.820674896240234,102.75,102.5999984741211,102.63999938964844,66300
2003-10-02,49.7430419921875,49.7430419921875,102.6500015258789,102.01000213623047,102.19999694824219,68900
2003-10-03,49.38386917114258,49.38386917114258,102.05000305175781,101.69999694824219,102.05000305175781,64500
2003-10-06,49.45671844482422,49.45671844482422,101.98999786376953,101.5999984741211,101.63999938964844,28700
2003-10-07,49.28684616088867,49.28684616088867,101.94000244140625,101.37999725341797,101.94000244140625,13000
2003-10-08,49.40816116333008,49.40816116333008,102.05000305175781,101.27999877929688,101.48999786376953,42700
2003-10-09,49.2334098815918,49.2334098815918,101.5,101.0999984741211,101.38999938964844,35900
2003-10-10,49.50519943237305,49.50519943237305,102.05000305175781,101.68000030517578,101.68000030517578,13500
2003-10-13,49.28684616088867,49.28684616088867,102.0999984741211,101.55000305175781,102.0,23700
2003-10-14,49.18971633911133,49.18971633911133,101.58999633789062,101.13999938964844,101.44000244140625,54300
2003-10-15,49.06837463378906,49.06837463378906,101.23999786376953,100.9000015258789,101.18000030517578,23100
2003-10-16,48.93738555908203,48.93738555908203,101.55000305175781,100.55000305175781,101.38999938964844,62300
2003-10-17,49.17030334472656,49.17030334472656,101.30999755859375,100.75,101.04000091552734,55600
2003-10-20,49.141204833984375,49.141204833984375,101.47000122070312,101.13999938964844,101.13999938964844,12900
2003-10-21,49.23826599121094,49.23826599121094,101.7300033569336,101.38999938964844,101.38999938964844,49000
2003-10-22,49.45671844482422,49.45671844482422,101.94999694824219,101.51000213623047,101.75,25400
2003-10-23,49.335350036621094,49.335350036621094,101.87000274658203,101.6500015258789,101.83999633789062,20700
2003-10-24,49.5780029296875,49.5780029296875,102.1500015258789,101.80000305175781,101.80000305175781,28200
2003-10-27,49.48093795776367,49.48093795776367,102.12000274658203,101.80000305175781,102.04000091552734,35400
2003-10-28,49.67507553100586,49.67507553100586,102.3499984741211,101.80000305175781,101.80000305175781,16600
2003-10-29,49.45671844482422,49.45671844482422,102.0999984741211,101.9000015258789,102.08000183105469,71700
