Date,Adj Close,Close,High,Low,Open,Volume
2004-09-29,19.877973556518555,19.877973556518555,49.9900016784668,49.84000015258789,49.849998474121094,205800
2004-09-30,20.037477493286133,20.037477493286133,50.33000183105469,49.9900016784668,50.0,27900
2004-10-01,20.408315658569336,20.408315658569336,51.25,50.25,50.349998474121094,129800
2004-10-04,20.496049880981445,20.496049880981445,51.54999923706055,51.38999938964844,51.38999938964844,8100
2004-10-05,20.492050170898438,20.492050170898438,51.5,51.349998474121094,51.400001525878906,11900
2004-10-06,20.58775520324707,20.58775520324707,51.630001068115234,51.4900016784668,51.5,9300
2004-10-07,20.376415252685547,20.376415252685547,51.650001525878906,51.099998474121094,51.650001525878906,7900
2004-10-08,20.476106643676758,20.476106643676758,51.56999969482422,51.25,51.56999969482422,16400
2004-10-11,20.396350860595703,20.396350860595703,51.5,51.099998474121094,51.5,4500
2004-10-12,20.46414566040039,20.46414566040039,51.31999969482422,51.0,51.20000076293945,3600
2004-10-13,20.51597785949707,20.51597785949707,51.58000183105469,51.45000076293945,51.54999923706055,2500
2004-10-14,20.67548370361328,20.67548370361328,51.86000061035156,51.45000076293945,51.45000076293945,19200
2004-10-15,20.88682746887207,20.88682746887207,52.380001068115234,52.08000183105469,52.099998474121094,9800
2004-10-18,20.998470306396484,20.998470306396484,52.79999923706055,52.290000915527344,52.349998474121094,4000
2004-10-19,20.88682746887207,20.88682746887207,53.0,52.380001068115234,52.79999923706055,6200
2004-10-20,20.78713035583496,20.78713035583496,52.29999923706055,51.63999938964844,52.29999923706055,5500
2004-10-21,20.998470306396484,20.998470306396484,52.65999984741211,52.029998779296875,52.029998779296875,7400
2004-10-22,20.830997467041016,20.830997467041016,52.900001525878906,52.2400016784668,52.650001525878906,69900
2004-10-25,20.731313705444336,20.731313705444336,52.20000076293945,51.810001373291016,52.20000076293945,14000
2004-10-26,20.92669677734375,20.92669677734375,52.47999954223633,52.02000045776367,52.130001068115234,9000
2004-10-27,21.173925399780273,21.173925399780273,53.099998474121094,52.7400016784668,52.86000061035156,9100
2004-10-28,21.185884475708008,21.185884475708008,53.25,52.970001220703125,53.0099983215332,12800
2004-10-29,21.173925399780273,21.173925399780273,53.43000030517578,52.97999954223633,53.43000030517578,50200
2004-11-01,21.38127899169922,21.38127899169922,53.619998931884766,53.18000030517578,53.20000076293945,5400
